2022-12-28 18:49:28,200 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:49:43,224 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:49:43,541 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:49:43,542 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:49:56,393 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: log_artifact
2022-12-28 18:49:56,393 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: log_artifact
2022-12-28 18:49:56,432 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: partial_history
2022-12-28 18:49:58,872 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:49:59,008 INFO    Thread-27 :32807 [upload_job.py:push():96] Uploaded file /home/taufikmh/.cache/wandb/artifacts/obj/md5/8d/50057455fd96a1048d60a901e0f7f0
2022-12-28 18:50:00,534 INFO    SenderThread:32807 [sender.py:send_request_log_artifact():1207] logged artifact model-3vwk9of0 - {'id': 'QXJ0aWZhY3Q6MzA0MzUxODE0', 'digest': 'f402496e53a9ad90dab64dbfc8e5cb55', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MjY0ODQ5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzA0MzUxMDA1', 'versionIndex': 3}}, 'version': 'latest'}
2022-12-28 18:50:00,534 DEBUG   SenderThread:32807 [sender.py:send():302] send: history
2022-12-28 18:50:00,534 DEBUG   SenderThread:32807 [sender.py:send():302] send: summary
2022-12-28 18:50:00,537 INFO    SenderThread:32807 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-12-28 18:50:00,537 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:50:01,484 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/wandb-summary.json
2022-12-28 18:50:13,603 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:50:15,864 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:50:15,864 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:50:31,193 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
